plus.created,victim.state,victim.industry.name
2014-08-22T15:28:00Z,MS,Public
2013-04-12T22:29:56Z,NM,Public
2014-07-30T19:04:07Z,WV,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:08Z,NC,Public
2013-11-01T19:51:00Z,MN,Public
2016-09-14T17:58:00Z,CA,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,MN,Public
2013-08-21T23:44:32Z,DC,Public
2013-09-10T20:13:32Z,NY,Public
2014-07-30T19:04:07Z,NC,Public
2015-07-24T14:01:00Z,DC,Public
2014-02-21T04:07:15Z,AK,Public
2016-09-22T14:58:00Z,AR,Public
2014-02-21T04:07:15Z,FL,Public
2014-07-30T19:04:07Z,AR,Public
2013-06-25T18:02:45Z,WA,Public
2014-08-04T01:34:00Z,PA,Public
2013-02-05T17:22:31Z,CA,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:08Z,NY,Public
2016-02-10T07:07:18Z,MO,Public
2013-09-29T20:24:00Z,DC,Public
2014-02-21T04:07:15Z,VT,Public
2014-05-29T20:01:01Z,PR,Public
2014-07-30T19:04:07Z,TX,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,NE,Public
2013-12-11T20:13:34Z,MA,Public
2013-10-11T14:27:00Z,CA,Public
2016-09-27T13:07:00Z,IL,Public
2014-07-30T19:04:07Z,KS,Public
2013-11-26T21:12:00Z,CA,Public
2014-07-30T19:04:08Z,DC,Public
2013-06-06T16:59:41Z,UT,Public
2014-08-22T18:57:00Z,SC,Public
2023-11-18T01:42:54.036Z,DC,Public
2014-05-29T20:01:01Z,WV,Public
2022-02-15T19:34:40.568Z,FL,Public
2016-10-17T19:19:00Z,MI,Public
2016-02-10T07:07:18Z,TX,Public
2018-07-26T00:13:58.369Z,PA,Public
2014-02-21T04:07:15Z,AZ,Public
2017-01-24T02:32:00Z,CA,Public
2014-02-21T04:07:15Z,NV,Public
2014-07-30T19:04:08Z,LA,Public
2015-07-24T14:01:00Z,MD,Public
2014-07-30T19:04:08Z,OR,Public
2014-10-24T21:22:00Z,CA,Public
2015-03-04T00:13:04Z,VT,Public
2014-07-30T19:04:07Z,AR,Public
2013-09-10T20:13:32Z,DC,Public
2014-11-24T16:59:31Z,CA,Public
2014-11-24T16:59:31Z,MN,Public
2016-02-10T07:07:18Z,CA,Public
2014-07-30T19:04:08Z,AR,Public
2014-07-30T19:04:07Z,ME,Public
2013-12-11T20:13:34Z,IA,Public
2019-12-23T21:20:23.972Z,CA,Public
2020-10-14T01:55:47.702Z,AU-ACT,Public
2017-11-13T20:25:02.627Z,NM,Public
2014-02-21T04:07:15Z,TX,Public
2014-07-18T17:59:00Z,WI,Public
2014-02-21T04:07:15Z,CA,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,OR,Public
2014-05-29T20:01:01Z,MS,Public
2014-02-21T04:07:15Z,ME,Public
2014-11-24T16:59:31Z,WV,Public
2014-02-21T04:07:15Z,TX,Public
2014-07-30T19:04:08Z,MO,Public
2017-01-27T21:33:00Z,CA,Public
2018-08-03T22:47:46.575Z,OR,Public
2014-07-11T14:20:00Z,RI,Public
2017-01-28T01:53:00Z,CA,Public
2014-02-21T04:07:15Z,CA,Public
2016-02-10T07:07:18Z,IL,Public
2014-07-30T19:04:08Z,NY,Public
2014-05-29T20:01:01Z,MS,Public
2013-12-11T20:13:34Z,MA,Public
2014-07-11T15:15:00Z,TX,Public
2014-05-02T21:42:00Z,MI,Public
2014-07-30T19:04:07Z,AR,Public
2013-09-10T20:13:32Z,FL,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,NY,Public
2014-07-30T19:04:07Z,AR,Public
2015-07-31T19:21:04Z,AZ,Public
2014-11-24T16:59:31Z,NE,Public
2014-02-21T04:07:15Z,ME,Public
2014-05-29T20:01:01Z,FL,Public
2014-02-21T04:07:15Z,MT,Public
2019-10-30T19:30:54.858Z,US-HI,Public
2016-02-10T07:07:18Z,IL,Public
2016-11-28T13:45:00Z,ON,Public
2014-07-30T19:04:07Z,KS,Public
2017-10-25T21:07:29.526Z,CA,Public
2014-05-29T20:01:01Z,MS,Public
2013-12-11T20:13:34Z,IL,Public
2013-04-29T22:29:11Z,NC,Public
2014-07-30T19:04:08Z,OK,Public
2016-09-22T15:11:00Z,FL,Public
2013-12-11T20:13:34Z,CA,Public
2014-09-08T15:27:00Z,FL,Public
2014-07-30T19:04:08Z,TX,Public
2014-02-21T04:07:15Z,PA,Public
2014-07-30T19:04:08Z,TX,Public
2019-11-21T21:46:31.447Z,US-OR,Public
2014-06-28T00:16:00Z,OH,Public
2013-10-02T15:08:00Z,DC,Public
2014-07-30T19:04:07Z,KS,Public
2013-12-30T03:35:00Z,AL,Public
2014-07-30T19:04:08Z,MO,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,TX,Public
2013-09-18T20:03:00Z,AL,Public
2021-10-19T17:14:18.688Z,FL,Public
2018-07-20T16:31:02.007Z,AK,Public
2013-12-11T20:13:34Z,NH,Public
2013-06-04T14:39:59Z,AL,Public
2017-10-24T06:35:54.119Z,IN,Public
2014-02-21T04:07:15Z,MN,Public
2013-12-13T21:14:00Z,FL,Public
2016-02-10T07:07:18Z,KS,Public
2015-07-24T14:01:00Z,FL,Public
2016-08-30T12:25:00Z,TX,Public
2020-11-09T19:50:50.520Z,NC,Public
2016-08-30T00:18:00Z,FL,Public
2015-03-03T23:14:29Z,CA,Public
2014-02-13T03:32:05Z,WV,Public
2014-11-24T16:59:31Z,NE,Public
2017-10-25T23:04:12.216Z,TN,Public
2014-02-03T05:18:02Z,DC,Public
2014-02-21T04:07:15Z,TX,Public
2016-10-31T14:56:00Z,CA,Public
2019-11-12T21:13:10.558Z,US-NJ,Public
2013-02-11T22:35:15Z,MO,Public
2016-02-10T07:07:18Z,TX,Public
2014-02-21T04:07:15Z,CT,Public
2014-02-21T04:07:15Z,NY,Public
2014-02-21T04:07:15Z,RI,Public
2014-03-31T04:21:00Z,MN,Public
2014-02-21T04:07:15Z,AR,Public
2014-05-29T20:01:01Z,OK,Public
2014-11-24T16:59:31Z,WI,Public
2014-07-30T19:04:08Z,NJ,Public
2016-08-18T16:43:00Z,CO,Public
2014-11-24T16:59:31Z,MN,Public
2014-05-29T20:01:01Z,MO,Public
2016-09-21T23:36:00Z,SC,Public
2016-09-22T17:05:00Z,WI,Public
2016-02-10T07:07:18Z,SC,Public
2014-05-29T20:01:01Z,AR,Public
2019-11-05T20:30:37.091Z,WA,Public
2014-05-29T20:01:01Z,GA,Public
2013-02-17T03:38:11Z,NJ,Public
2014-07-30T19:04:07Z,MO,Public
2014-08-22T16:16:23Z,DC,Public
2014-02-21T04:07:15Z,OR,Public
2020-05-27T03:56:07.384Z,CO,Public
2014-07-30T19:04:08Z,NC,Public
2013-04-12T22:29:56Z,PR,Public
2014-11-24T16:59:31Z,SD,Public
2014-07-30T19:04:07Z,OK,Public
2013-09-28T06:37:00Z,DC,Public
2014-11-24T16:59:31Z,NE,Public
2016-02-10T07:07:18Z,SC,Public
2013-12-11T20:13:34Z,AR,Public
2013-04-12T22:29:56Z,KY,Public
2014-05-29T20:01:01Z,MS,Public
2014-11-24T16:59:31Z,NE,Public
2014-02-21T04:07:15Z,CA,Public
2016-09-26T13:38:00Z,DC,Public
2019-10-30T19:58:53.085Z,US-IL,Public
2013-12-11T20:13:34Z,RI,Public
2014-11-24T16:59:31Z,MN,Public
2014-02-21T04:07:15Z,WA,Public
2017-12-19T02:33:50.824Z,DC,Public
2013-09-20T17:18:00Z,PA,Public
2014-05-29T20:01:01Z,KY,Public
2016-11-16T13:55:00Z,TX,Public
2013-09-10T20:13:32Z,UT,Public
2014-07-30T19:04:08Z,IL,Public
2015-07-24T14:01:00Z,TX,Public
2014-11-24T16:59:31Z,OR,Public
2016-02-01T14:25:00Z,MA,Public
2014-05-29T20:01:01Z,WV,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:07Z,TX,Public
2014-11-24T16:59:31Z,OR,Public
2014-07-30T19:04:08Z,NY,Public
2016-02-01T14:18:00Z,DC,Public
2016-02-10T07:07:18Z,AK,Public
2016-02-09T18:44:00Z,MD,Public
2014-07-30T19:04:07Z,TX,Public
2014-02-21T04:07:15Z,NM,Public
2021-07-01T18:35:05.962Z,GA,Public
2013-04-12T22:29:56Z,AK,Public
2014-07-30T19:04:07Z,MS,Public
2015-07-24T14:01:00Z,VA,Public
2016-05-31T17:02:00Z,SC,Public
2014-11-24T16:59:31Z,NE,Public
2014-02-21T04:07:15Z,MI,Public
2014-07-30T19:04:07Z,AR,Public
2013-09-10T20:13:32Z,CA,Public
2016-02-10T07:07:18Z,CO,Public
2014-07-30T19:04:07Z,AR,Public
2016-02-07T00:47:00Z,DC,Public
2013-12-11T20:13:34Z,FL,Public
2017-12-07T22:58:12.273Z,PA,Public
2014-11-24T16:59:31Z,NE,Public
2016-10-06T19:30:00Z,CA,Public
2017-10-25T23:05:03.416Z,CO,Public
2014-11-24T16:59:31Z,NE,Public
2014-05-29T20:01:01Z,VA,Public
2014-05-29T20:01:01Z,FL,Public
2013-09-10T20:13:32Z,DC,Public
2014-05-29T20:01:01Z,WV,Public
2014-07-30T19:04:08Z,KS,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,MO,Public
2014-05-29T20:01:01Z,TN,Public
2015-03-10T03:48:39Z,IL,Public
2013-12-06T19:28:00Z,DC,Public
2017-10-25T21:21:52.451Z,FL,Public
2014-07-30T19:04:08Z,WV,Public
2013-09-23T19:02:00Z,WA,Public
2014-07-30T19:04:07Z,NC,Public
2016-07-03T02:05:00Z,GA,Public
2014-07-30T19:04:07Z,OK,Public
2013-12-11T20:13:34Z,NH,Public
2014-07-30T19:04:08Z,OK,Public
2018-08-31T19:44:29.401Z,WI,Public
2014-05-29T20:01:01Z,FL,Public
2014-02-03T05:18:02Z,FL,Public
2014-11-24T16:59:31Z,NE,Public
2013-09-10T20:13:32Z,FL,Public
2014-02-18T23:48:00Z,OH,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:08Z,AR,Public
2014-05-29T20:01:01Z,FL,Public
2014-07-30T19:04:07Z,OK,Public
2016-07-19T11:57:00Z,TX,Public
2014-02-21T04:07:15Z,OK,Public
2013-04-12T22:29:56Z,CA,Public
2014-07-30T19:04:07Z,TX,Public
2016-07-28T05:01:00Z,CA,Public
2013-04-12T22:29:56Z,MD,Public
2013-11-16T17:47:00Z,KY,Public
2016-07-03T04:49:00Z,AL,Public
2014-02-21T04:07:15Z,CT,Public
2014-07-22T18:46:00Z,CA,Public
2014-11-24T16:59:31Z,NE,Public
2014-10-01T15:10:00Z,DC,Public
2014-08-17T23:30:00Z,IL,Public
2014-07-30T19:04:07Z,MS,Public
2014-07-30T19:04:07Z,TX,Public
2019-10-07T22:35:33.922Z,IE-TA,Public
2014-07-30T19:04:07Z,OK,Public
2015-03-10T21:26:30Z,WA,Public
2014-02-05T18:28:41Z,OK,Public
2014-07-30T19:04:07Z,MO,Public
2016-08-30T11:21:00Z,Wy,Public
2016-02-10T07:07:18Z,OR,Public
2015-04-30T01:02:00Z,AL,Public
2013-10-10T18:58:00Z,NH,Public
2014-11-24T16:59:31Z,OR,Public
2014-07-30T19:04:07Z,OR,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:07Z,NY,Public
2018-07-24T17:38:19.601Z,WI,Public
2015-07-17T21:28:22Z,OR,Public
2016-09-16T16:03:00Z,MO,Public
2014-07-30T19:04:07Z,NH,Public
2014-02-21T04:07:15Z,ME,Public
2014-07-30T19:04:07Z,TX,Public
2021-10-25T17:25:53.897Z,OR,Public
2013-10-11T15:12:00Z,DC,Public
2014-02-21T04:07:15Z,AK,Public
2013-12-11T20:13:34Z,NH,Public
2017-01-28T02:48:00Z,DC,Public
2014-07-30T19:04:08Z,OK,Public
2014-07-30T19:04:07Z,PA,Public
2020-05-28T22:29:10.671Z,IL,Public
2014-05-29T20:01:01Z,GA,Public
2014-11-24T16:59:31Z,MN,Public
2014-05-29T20:01:01Z,FL,Public
2014-05-29T20:01:01Z,GA,Public
2014-05-29T20:01:01Z,MS,Public
2016-09-01T22:24:00Z,CA,Public
2014-07-30T19:04:07Z,TX,Public
2013-04-12T22:29:56Z,MS,Public
2019-12-03T21:17:48.105Z,NC,Public
2014-07-30T19:04:07Z,MO,Public
2017-10-23T23:59:39.472Z,AL,Public
2019-11-12T22:05:58.009Z,US-CA,Public
2014-11-24T16:59:31Z,NE,Public
2013-12-11T20:13:34Z,GA,Public
2014-07-30T19:04:07Z,TX,Public
2014-07-30T19:04:08Z,TX,Public
2013-08-04T22:58:02Z,NY,Public
2014-02-21T04:07:15Z,ME,Public
2013-09-10T20:13:32Z,NY,Public
2013-09-24T15:04:00Z,RI,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:07Z,TX,Public
2014-11-24T16:59:31Z,CA,Public
2014-11-24T16:59:31Z,MN,Public
2014-02-21T04:07:15Z,WA,Public
2016-02-10T07:07:18Z,NM,Public
2013-04-12T22:29:56Z,VA,Public
2014-11-24T16:59:31Z,MN,Public
2015-03-26T23:56:30Z,TN,Public
2016-02-10T07:07:18Z,IL,Public
2016-10-31T17:45:00Z,WA,Public
2013-09-10T20:13:32Z,FL,Public
2021-10-18T19:00:14.046Z,NY,Public
2014-07-30T19:04:07Z,OK,Public
2014-02-21T04:07:15Z,TX,Public
2013-08-23T04:56:03Z,DC,Public
2020-11-10T04:18:11.886Z,US-ID,Public
2014-05-29T20:01:01Z,FL,Public
2013-09-10T20:13:32Z,CA,Public
2014-05-29T20:01:01Z,SC,Public
2014-02-21T04:07:15Z,AK,Public
2014-07-30T19:04:08Z,IL,Public
2016-08-31T18:53:00Z,SD,Public
2013-12-11T20:13:34Z,SC,Public
2014-07-30T19:04:08Z,PA,Public
2014-02-21T04:07:15Z,ME,Public
2014-07-30T19:04:07Z,TX,Public
2016-07-03T04:43:00Z,AL,Public
2016-02-10T07:07:18Z,DC,Public
2014-11-24T16:59:31Z,MD,Public
2015-03-06T21:00:52Z,NY,Public
2013-06-04T21:50:44Z,FL,Public
2013-08-25T08:33:09Z,MO,Public
2014-07-30T19:04:08Z,MO,Public
2014-07-30T19:04:07Z,GA,Public
2019-11-19T00:51:29.879Z,DE-NW,Public
2020-11-13T21:44:41.238Z,PA,Public
2014-05-29T20:01:01Z,LA,Public
2014-07-30T19:04:07Z,TX,Public
2015-07-24T14:01:00Z,DC,Public
2016-02-10T07:07:18Z,AZ,Public
2014-07-30T19:04:08Z,NC,Public
2013-10-27T01:22:00Z,GA,Public
2017-12-18T12:03:19.892Z,OH,Public
2014-07-30T19:04:08Z,AR,Public
2014-11-24T16:59:31Z,OR,Public
2014-05-16T19:34:00Z,AL,Public
2014-02-21T04:07:15Z,WY,Public
2013-09-28T05:55:00Z,DC,Public
2014-05-29T20:01:01Z,FL,Public
2015-03-06T21:55:38Z,OH,Public
2014-07-30T19:04:07Z,AR,Public
2013-08-26T01:15:38Z,NY,Public
2014-07-30T19:04:07Z,NY,Public
2013-07-02T16:25:00Z,TX,Public
2013-09-10T17:23:00Z,WA,Public
2013-04-12T22:29:56Z,UT,Public
2014-11-24T16:59:31Z,MN,Public
2014-02-21T04:07:15Z,AZ,Public
2021-10-21T18:06:52.173Z,FL,Public
2014-07-30T19:04:08Z,NC,Public
2014-05-03T01:30:00Z,VA,Public
2016-02-02T20:17:00Z,WI,Public
2017-10-23T23:54:24.984Z,OH,Public
2013-04-12T22:29:56Z,PR,Public
2014-05-29T20:01:01Z,FL,Public
2014-07-30T19:04:07Z,PR,Public
2014-11-21T07:22:00Z,WY,Public
2013-08-20T23:16:09Z,ME,Public
2014-02-21T04:07:15Z,UT,Public
2013-12-11T20:13:34Z,IN,Public
2014-05-29T20:01:01Z,FL,Public
2014-05-29T20:01:01Z,TX,Public
2014-07-11T15:13:00Z,FL,Public
2014-11-24T16:59:31Z,MN,Public
2014-11-12T14:33:00Z,FL,Public
2016-10-03T14:29:00Z,CO,Public
2017-10-17T17:42:40.228Z,Colorado,Public
2013-09-10T20:13:32Z,TX,Public
2015-03-10T00:50:50Z,NC,Public
2013-09-10T20:13:32Z,MA,Public
2014-02-21T04:07:15Z,CO,Public
2014-07-30T19:04:08Z,KS,Public
2015-04-29T16:23:00Z,MI,Public
2016-10-07T20:18:00Z,OH,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,OR,Public
2014-07-30T19:04:08Z,KS,Public
2013-12-11T20:13:34Z,OK,Public
2014-07-30T19:04:07Z,TX,Public
2016-10-31T01:57:00Z,NM,Public
2013-08-05T17:18:37Z,OK,Public
2013-12-11T20:13:34Z,ND,Public
2017-11-08T22:06:01.635Z,OH,Public
2014-07-30T19:04:07Z,MO,Public
2014-03-16T06:24:00Z,IL,Public
2014-07-30T19:04:08Z,MO,Public
2014-07-30T19:04:07Z,OK,Public
2013-09-16T18:47:00Z,NY,Public
2014-07-30T19:04:08Z,OR,Public
2014-02-21T04:07:15Z,OR,Public
2016-02-10T07:07:18Z,CA,Public
2016-02-10T07:07:18Z,IL,Public
2016-09-02T17:24:00Z,MA,Public
2016-12-01T15:08:00Z,IN,Public
2014-02-21T04:07:15Z,AZ,Public
2017-11-10T06:07:23.861Z,AK,Public
2016-01-07T13:10:00Z,VA,Public
2014-07-30T19:04:07Z,KS,Public
2014-07-30T19:04:07Z,PA,Public
2014-05-29T20:01:01Z,WI,Public
2020-11-10T04:07:17.417Z,US-ID,Public
2016-02-01T13:52:00Z,NY,Public
2019-11-13T02:17:18.656Z,MY-10,Public
2014-07-30T19:04:07Z,TX,Public
2016-09-20T13:54:00Z,CA,Public
2014-07-30T19:04:08Z,NY,Public
2014-02-21T04:07:15Z,IA,Public
2014-07-30T19:04:07Z,AR,Public
2013-12-11T20:13:34Z,MA,Public
2013-09-10T20:13:32Z,NY,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:07Z,AR,Public
2016-02-10T07:07:18Z,SC,Public
2014-02-21T04:07:15Z,NY,Public
2014-07-30T19:04:07Z,LA,Public
2014-01-12T17:07:00Z,UT,Public
2016-09-21T18:03:00Z,VT,Public
2019-11-05T19:17:56.983Z,ES-AN,Public
2014-07-30T19:04:07Z,KS,Public
2014-05-29T20:01:01Z,OK,Public
2013-12-11T20:13:34Z,FL,Public
2014-02-21T04:07:15Z,CT,Public
2016-10-06T14:05:00Z,MO,Public
2014-07-30T19:04:07Z,OK,Public
2014-07-30T19:04:07Z,AR,Public
2013-04-12T22:29:56Z,SC,Public
2014-07-30T19:04:07Z,MO,Public
2018-10-18T22:13:52.402Z,TX,Public
2014-07-30T19:04:08Z,OK,Public
2014-01-08T18:20:00Z,VA,Public
2013-02-22T00:50:01Z,MN,Public
2013-11-28T02:07:00Z,Wales,Public
2018-07-18T21:21:56.083Z,PA,Public
2014-07-30T19:04:08Z,CT,Public
2015-07-24T14:01:00Z,NC,Public
2014-09-30T19:20:00Z,SD,Public
2014-05-29T20:01:01Z,OH,Public
2013-12-11T20:13:34Z,IA,Public
2014-04-24T16:49:00Z,MA,Public
2014-11-24T16:59:31Z,OR,Public
2014-12-02T17:38:01Z,FL,Public
2014-05-29T20:01:01Z,OK,Public
2014-08-12T21:38:00Z,CA,Public
2013-02-16T23:36:48Z,CA,Public
2014-02-21T04:07:15Z,ME,Public
2014-07-30T19:04:07Z,PA,Public
2014-05-29T20:01:01Z,KY,Public
2014-02-21T04:07:15Z,UT,Public
2014-02-21T04:07:15Z,MN,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,TN,Public
2014-05-29T20:01:01Z,MO,Public
2014-07-30T19:04:08Z,MO,Public
2016-09-06T23:21:00Z,GA,Public
2016-02-08T03:03:00Z,FL,Public
2014-02-21T04:07:15Z,MN,Public
2016-02-10T07:07:18Z,FL,Public
2013-09-19T18:58:00Z,AZ,Public
2014-05-29T20:01:01Z,AL,Public
2014-02-06T04:13:35Z,DC,Public
2016-02-10T07:07:18Z,AL,Public
2013-12-11T20:13:34Z, NY,Public
2018-01-01T12:07:10.205Z,ND,Public
2014-07-30T19:04:07Z,AR,Public
2014-02-21T04:07:15Z,TX,Public
2018-08-03T22:13:11.023Z,OR,Public
2013-02-19T04:56:58Z,CA,Public
2019-11-19T01:55:49.544Z,VA,Public
2013-04-12T22:29:56Z,VA,Public
2014-05-29T20:01:01Z,OK,Public
2013-02-20T23:14:39Z,DC,Public
2014-07-30T19:04:07Z,MO,Public
2013-04-09T18:23:59Z,CA,Public
2013-11-03T19:22:00Z,MD,Public
2014-07-30T19:04:08Z,MO,Public
2017-10-25T21:35:02.853Z,FL,Public
2016-09-27T14:05:00Z,VA,Public
2014-03-31T14:35:00Z,NH,Public
2013-04-12T22:29:56Z,SC,Public
2014-05-29T20:01:01Z,IN,Public
2013-09-29T21:17:00Z,CA,Public
2014-11-24T16:59:31Z,TN,Public
2014-07-30T19:04:07Z,AR,Public
2016-09-14T13:01:00Z,CA,Public
2013-04-12T22:29:56Z,AK,Public
2014-05-05T19:59:00Z,CO,Public
2014-06-05T19:36:00Z,DC,Public
2014-02-21T04:07:15Z,CA,Public
2014-05-29T20:01:01Z,WV,Public
2013-04-12T22:29:56Z,CA,Public
2020-10-16T20:33:32.630Z,OK,Public
2013-02-05T19:56:18Z,CA,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:07Z,CO,Public
2013-08-22T00:13:44Z,MI,Public
2014-05-29T20:01:01Z,TN,Public
2018-02-06T02:13:48.433Z,MI,Public
2013-10-08T15:05:00Z,PA,Public
2014-07-30T19:04:08Z,NJ,Public
2013-10-04T00:50:00Z,TX,Public
2014-05-29T20:01:01Z,PR,Public
2014-11-24T16:59:31Z,MN,Public
2016-02-05T16:49:00Z,WI,Public
2014-07-30T19:04:07Z,KS,Public
2014-07-30T19:04:07Z,WV,Public
2015-03-07T21:04:22Z,GA,Public
2016-02-01T16:21:00Z,OH,Public
2013-09-28T05:49:00Z,DC,Public
2013-12-11T20:13:34Z,PA,Public
2016-02-10T07:07:18Z,MN,Public
2013-12-11T20:13:34Z,MA,Public
2018-07-27T15:07:20.055Z,DC,Public
2014-02-21T04:07:15Z,NY,Public
2021-07-20T17:41:15.737Z,VT,Public
2017-12-19T02:54:11.971Z,NH,Public
2014-07-30T19:04:07Z,PA,Public
2014-07-30T19:04:07Z,KY,Public
2014-07-30T19:04:07Z,IL,Public
2019-08-26T23:02:36.209Z,MN,Public
2014-11-24T16:59:31Z,ID,Public
2014-07-30T19:04:07Z,WV,Public
2013-12-11T20:13:34Z,TN,Public
2013-12-11T20:13:34Z,KS,Public
2013-06-26T16:55:06Z,WA,Public
2014-06-30T20:46:00Z,AL,Public
2015-03-10T22:06:19Z,OR,Public
2014-07-30T19:04:08Z,NH,Public
2014-09-22T16:01:00Z,MN,Public
2017-10-25T22:48:51.548Z,CA,Public
2021-09-28T23:45:11.985Z,KY,Public
2013-12-11T20:13:34Z,NV,Public
2014-05-29T20:01:01Z,FL,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:08Z,MA,Public
2015-03-25T23:48:08Z,TX,Public
2014-07-30T19:04:07Z,MO,Public
2014-05-29T20:01:01Z,TX,Public
2016-09-19T17:05:00Z,CA,Public
2014-02-21T04:07:15Z,MT,Public
2016-02-10T07:07:18Z,TN,Public
2013-02-19T16:18:21Z,DC,Public
2016-11-12T02:16:00Z,DC,Public
2013-12-11T20:13:34Z,MA,Public
2023-11-18T01:42:54.036Z,CO,Public
2018-10-16T05:32:56.768Z,OK,Public
2014-07-30T19:04:07Z,AR,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:08Z,OR,Public
2014-08-28T15:56:00Z,MD,Public
2016-02-10T07:07:18Z,FL,Public
2013-04-04T22:35:18Z,FL,Public
2014-07-30T19:04:07Z,PA,Public
2014-02-21T04:07:15Z,HI,Public
2014-11-24T16:59:31Z,NE,Public
2021-09-09T22:12:05.421Z,MI,Public
2013-12-11T20:13:34Z,TN,Public
2016-08-16T20:05:00Z,NY,Public
2013-04-12T22:29:56Z,MI,Public
2014-02-16T05:19:38Z,NC,Public
2014-05-29T20:01:01Z,WV,Public
2014-11-24T16:59:31Z,SD,Public
2014-11-24T16:59:31Z,MN,Public
2014-07-30T19:04:08Z,LA,Public
2016-02-01T13:57:00Z,TX,Public
2014-11-24T16:59:31Z,MN,Public
2023-11-18T01:42:54.036Z,PA,Public
2016-02-10T07:07:18Z,KS,Public
2014-02-21T04:07:15Z,CA,Public
2013-12-11T20:13:34Z,OH,Public
2023-11-18T01:42:54.036Z,FL,Public
2014-11-24T16:59:31Z,FL,Public
2014-07-30T19:04:08Z,MO,Public
2014-02-21T04:07:15Z,MT,Public
2014-05-29T20:01:01Z,MI,Public
2017-01-27T20:49:00Z,CA,Public
2014-07-30T19:04:07Z,KS,Public
2013-02-13T18:08:38Z,VT,Public
2014-05-29T20:01:01Z,TN,Public
2014-02-21T04:07:15Z,SC,Public
2014-05-29T20:01:01Z,MI,Public
2014-11-24T16:59:31Z,MN,Public
2013-10-07T09:44:00Z,DC,Public
2014-07-30T19:04:08Z,MO,Public
2014-05-29T20:01:01Z,FL,Public
2014-07-30T19:04:07Z,SC,Public
2014-07-30T19:04:08Z,OR,Public
2014-07-30T19:04:07Z,MS,Public
2013-09-03T14:49:00Z,CO,Public
2015-04-29T01:31:00Z,FL,Public
2014-07-30T19:04:08Z,PA,Public
2020-06-02T19:21:03.259Z,MI,Public
2014-07-30T19:04:07Z,LA,Public
2018-12-13T12:24:49.827Z,CO,Public
2014-07-30T19:04:07Z,MS,Public
2014-12-08T15:43:36Z,MD,Public
2013-12-11T20:13:34Z,NV,Public
2014-07-30T19:04:07Z,TX,Public
2014-07-30T19:04:07Z,IL,Public
2014-02-21T04:07:15Z,SC,Public
2020-10-22T17:36:15.186Z,AK,Public
2013-09-11T22:47:00Z,IN,Public
2014-02-21T04:07:15Z,NY,Public
2017-11-10T06:46:03.184Z,CA,Public
2013-12-11T20:13:34Z,RI,Public
2014-11-24T16:59:31Z,NE,Public
2014-02-21T04:07:15Z,MN,Public
2014-07-30T19:04:08Z,OR,Public
2013-09-28T06:30:00Z,DC,Public
2013-02-19T16:55:00Z,MI,Public
2021-07-01T17:52:35.916Z,VT,Public
2013-08-22T03:36:03Z,CA,Public
2014-07-30T19:04:07Z,TX,Public
2014-07-30T19:04:08Z,OR,Public
2013-12-11T20:13:34Z,IL,Public
2013-02-19T00:19:36Z,AK,Public
2018-08-27T22:23:45.636Z,FL,Public
2013-09-10T20:13:32Z,WA,Public
2014-11-24T16:59:31Z,MN,Public
2013-10-22T12:11:00Z,MD,Public
2014-09-12T19:17:00Z,AL,Public
2013-12-11T20:13:34Z,IA,Public
2013-12-11T20:13:34Z,TN,Public
2013-12-11T20:13:34Z,RI,Public
2013-02-20T18:19:23Z,TX,Public
2019-11-13T01:47:19.446Z,IN,Public
2014-07-30T19:04:07Z,TX,Public
2014-02-21T04:07:15Z,CA,Public
2013-02-22T17:33:34Z,MN,Public
2014-06-27T16:08:00Z,DC,Public
2014-07-30T19:04:07Z,TX,Public
2014-05-29T20:01:01Z,TN,Public
2014-11-24T16:59:31Z,MN,Public
2014-11-24T16:59:31Z,MN,Public
2016-08-27T00:12:00Z,TX,Public
2014-05-29T20:01:01Z,GA,Public
2014-07-30T19:04:07Z,IL,Public
2016-02-10T07:07:18Z,CO,Public
2014-07-30T19:04:08Z,KS,Public
2016-08-31T15:29:00Z,AL,Public
2014-01-13T15:47:00Z,GA,Public
